,Lat,Lon,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Podgorica,42.466,19.2663,0.0,0.03894923535680661,0.07789847071361322,0.11684770607041983,0.15579694142722467,0.19474617678403128,0.2336954121408379,0.2726446474976445,0.3115938828544511,0.3505431182112577,0.4397899228097746,0.507591320743753,0.5341365262232038,0.5598221426615613,0.5958547985489773,0.5884210160802308,0.5573066325185856,0.5664162215596811,0.6070083242619813,0.6567326187451012,0.7021531666903069,0.7566463173752371,0.8326850178767717,0.8874120745426897,0.9123524855015948,0.9619065950906354,1.0388825962883281,1.0984935289928721,1.1645928440613655,1.2219976385819127,1.291687972799858,1.207426296060996,1.2463755314178027,1.2853247667746093,1.3242740021314159,1.3632232374882225,1.402172472845029,1.4411217082018357,1.4800709435586423,1.5190201789154472,1.5579694142722538
Luxembourg,49.6117,6.13,0.0,0.03873641849120801,0.0774728369824178,0.11620925547362582,0.1549456739648356,0.19368209245604362,0.23241851094725163,0.2711549294384614,0.30989134792966944,0.3486277664208792,0.29256299555873433,0.36751788926335216,0.41590076597567993,0.46503227282499715,0.5157132556829946,0.5902757453903096,0.6855394440204456,0.7832778001848286,0.8367404938744762,0.841134009481932,0.8145490779750837,0.8257127766052186,0.8656431737157817,0.8646269954838761,0.8762495982236036,0.902806447538671,0.9574540240788334,1.0145646143176226,1.069599545824472,1.1223022855504983,1.193128388527633,1.2008289732274715,1.2395653917186795,1.2783018102098875,1.3170382287010973,1.3557746471923053,1.3945110656835151,1.4332474841747231,1.4719839026659312,1.510720321157141,1.549456739648349
Andorra la Vella,42.5,1.5165,0.0,0.031181012434521982,0.062362024869043964,0.09354303730356595,0.12472404973808882,0.1559050621726108,0.18708607460713278,0.21826708704165476,0.24944809947617674,0.2806291119106987,0.29030578334450485,0.3409333284451863,0.365040177760255,0.39004291748628184,0.4386653967137688,0.4787097937494753,0.5225570540234479,0.5823967800508445,0.6025039980312332,0.6075105310801145,0.5871358735458667,0.6117194351897028,0.6856104169248631,0.7150993438655027,0.7215698918107076,0.7524767411257773,0.816888308234093,0.8567827520547375,0.8748937109588475,0.919752615068437,0.9938559948807288,0.966611385470185,0.997792397904707,1.028973410339229,1.060154422773751,1.0913354352082738,1.1225164476427958,1.1536974600773178,1.1848784725118398,1.2160594849463617,1.2472404973808837
Monaco,43.7396,7.4069,0.0,0.027460365412183663,0.05492073082436555,0.08238109623654921,0.1098414616487311,0.13730182706091476,0.16476219247309665,0.1922225578852803,0.2196829232974622,0.24714328870964586,0.24477275376572472,0.3014239159036105,0.33921432686251407,0.3704937789173073,0.41762646848988005,0.4504584731309471,0.4699413498432765,0.4976009388843732,0.5087080165099422,0.5166109845464728,0.5060698886560626,0.5173829023546919,0.5587164827125033,0.5848486932073005,0.6111288301936018,0.6552740356730542,0.7219277354260303,0.7659951338091417,0.8071780105214721,0.8641697913433912,0.9381621691821085,0.8512713277776669,0.8787316931898488,0.9061920586020324,0.9336524240142143,0.961112789426398,0.9885731548385799,1.0160335202507635,1.0434938856629454,1.070954251075129,1.098414616487311
Vaduz,47.1337,9.5167,0.0,0.05844040447233034,0.11688080894466069,0.17532121341699192,0.23376161788932226,0.2922020223616526,0.35064242683398295,0.4090828313063142,0.4675232357786445,0.5259636402509749,0.585408223500588,0.663720355770967,0.7098477530312408,0.7523409037161723,0.8144354560778755,0.8761567207683472,0.9302443920012244,1.0041519262477996,1.0637340375585262,1.1136373817459653,1.1474442310610335,1.2123216283213072,1.298533225371985,1.33189756214869,1.361714000504854,1.4275140005048543,1.5260620355374162,1.5853621253644992,1.6468408924877869,1.7403908924877873,1.8454366398256212,1.8116525386422468,1.870092943114578,1.9285333475869084,1.9869737520592388,2.045414156531569,2.1038545610038994,2.16229496547623,2.220735369948561,2.2791757744208914,2.3376161788932226
San Marino,43.9172,12.4667,0.0,0.03268776711737864,0.0653755342347555,0.09806330135213415,0.130751068469511,0.16343883558688965,0.19612660270426652,0.22881436982164516,0.2615021369390238,0.29418990405640066,0.2752571964002186,0.3580909919687496,0.4057341426536816,0.4459444166262845,0.4920577671764743,0.5072286519732412,0.5162676930691301,0.5550635834800914,0.5868157711438364,0.6253254930541594,0.6447556300404607,0.6740953560678591,0.7244586560903148,0.7485397643319498,0.7665116821401696,0.8026623670716759,0.8609912315076365,0.8989858493682554,0.9179913288203103,0.9414516027929132,0.989560656791884,1.0133207806387148,1.0460085477560916,1.0786963148734703,1.111384081990849,1.1440718491082258,1.1767596162256044,1.2094473833429813,1.24213515046036,1.2748229175777368,1.3075106846951154
Perm',58.0,56.25,0.0,0.038126936444806026,0.07625387288961227,0.1143808093344183,0.15250774577922455,0.19063468222403035,0.2287616186688366,0.26688855511364284,0.3050154915584491,0.3431424280032549,0.4414353809110123,0.44089617887493215,0.39688316517630184,0.3865009733954805,0.4302339867198306,0.5373800137428111,0.6355848082633591,0.7225409726469212,0.8046542165274513,0.8301832138326386,0.8081106110929124,0.7784633508189396,0.795792007529772,0.8740453217748501,0.9291720341036172,0.9197377875282746,0.9466234488801719,1.021689932149878,1.064921438999193,1.1046563705060422,1.2374423497906273,1.1819350297889892,1.2200619662337955,1.2581889026786017,1.296315839123408,1.3344427755682138,1.37256971201302,1.4106966484578258,1.448823584902632,1.4869505213474383,1.5250774577922446
Odesa,46.49,30.71,0.0,0.07080022985686796,0.14160045971373414,0.2124006895706021,0.28320091942747005,0.354001149284338,0.42480137914120597,0.49560160899807215,0.5664018388549401,0.6372020687118081,0.7577808944590831,0.8171237513345968,0.8617881348962424,0.8868285458551455,0.9021621842262793,1.003263630816594,1.0966807541042645,1.2116786993097453,1.3532926618069379,1.4147833366328992,1.4367881311534472,1.4632073092356386,1.5249033512297991,1.6245370644568364,1.6975144617171107,1.7499028178814946,1.8285649763514407,1.9218915183830294,2.002849737561112,2.05654768276659,2.156535558459895,2.1948071255628925,2.2656073554197604,2.3364075852766284,2.4072078151334946,2.4780080449903625,2.5488082748472305,2.6196085047040985,2.6904087345609664,2.7612089644178326,2.8320091942747005
Donets'k,48.0,37.83,0.0,0.07273694507574824,0.1454738901514956,0.21821083522724383,0.2909477803029912,0.3636847253787394,0.43642167045448765,0.509158615530235,0.5818955606059832,0.6546325056817306,0.8210609371550905,0.8617028134182849,0.8981254161580097,0.9200726764319835,0.9249687184261433,1.0143729795983862,1.0881462672696198,1.2167695549408517,1.3795087887906927,1.4290589815446406,1.4640281596268316,1.495448707572038,1.5440950789321697,1.6701839160457261,1.7699030941279172,1.8134181626210673,1.8730624529871136,1.9805423597915155,2.0790622228052147,2.123877291298365,2.2308433363332068,2.2548452973481847,2.327582242423931,2.4003191874996794,2.4730561325754277,2.545793077651174,2.618530022726924,2.6912669678026706,2.764003912878419,2.836740857954167,2.9094778030299135
Volgograd,48.71,44.5,0.0,0.06560417387506501,0.13120834775013002,0.19681252162519502,0.26241669550026003,0.32802086937532415,0.39362504325038916,0.45922921712545417,0.5248333910005201,0.5904375648755842,0.7333108179161112,0.7895871110518247,0.8133823165312766,0.8024665631066199,0.8133228809447814,0.9141086508377381,0.9858387878240382,1.1168161850843124,1.266551401043591,1.3015694937151974,1.3316379868658839,1.358703740290542,1.3830244211049738,1.4886560608235158,1.5929861978098163,1.624771814248172,1.6861594798668573,1.7991122139786917,1.8732272824718432,1.9103944057595132,2.0297209907649467,2.0337293901270126,2.0993335640020785,2.1649377378771426,2.2305419117522067,2.2961460856272726,2.3617502595023367,2.4273544333774026,2.4929586072524668,2.5585627811275327,2.624166955002597
Salerno,40.6804,14.7699,0.0,0.028041661701131204,0.05608332340226241,0.08412498510339361,0.11216664680452482,0.14020830850565602,0.16824997020678722,0.19629163190791843,0.22433329360904963,0.25237495531018084,0.24882815687742443,0.3219041356183485,0.35189523150876134,0.3803644095909515,0.4291425142395031,0.4457260983401081,0.4431185640935329,0.46445144080586154,0.49307106428067193,0.5240537014541129,0.5426358932349356,0.5675365781664414,0.6084469981080556,0.6325813906524065,0.6464019385976112,0.679284130378436,0.7350272979059458,0.7708081366663304,0.8065348489950974,0.844435533926605,0.8785502661145888,0.8692915127350638,0.897333174436195,0.925374836137328,0.9534164978384592,0.9814581595395904,1.0094998212407216,1.0375414829418528,1.065583144642984,1.0936248063441116,1.1216664680452428
Krasnoyarsk,56.014,92.866,0.0,0.007932621919440441,0.015865243838880883,0.023797865758321213,0.031730487677761654,0.039663109597202095,0.04759573151664254,0.05552835343608287,0.06346097535552331,0.07139359727496375,-0.09661232932291397,-0.06732862358146618,-0.009816294814342874,0.031980965459629584,0.10699564095929293,0.2180788096096411,0.24257880960964084,0.3092240150890928,0.4167010230986745,0.3935588530260643,0.2561540585055162,0.1672218667246943,0.11788016824426917,0.07766518209261108,0.08979463414740563,0.0989686067501454,0.1425426766655582,0.18975921233439563,0.19004345890973817,0.2183318150741218,0.4237020106092133,0.2459112795026528,0.25384390142209323,0.2617765233415337,0.2697091452609741,0.27764176718041456,0.285574389099855,0.29350701101929544,0.30143963293873566,0.3093722548581763,0.31730487677761654
Antwerp,51.2204,4.415,0.0,0.036854177067697336,0.07370835413539467,0.11056253120309201,0.14741670827078934,0.18427088533848668,0.22112506240618224,0.2579792394738796,0.2948334165415769,0.33168759360927424,0.2871675276572834,0.35464693105574163,0.4001709036584824,0.4335763831105357,0.4687808725932836,0.5460244031719181,0.6509250881034241,0.7580764579664372,0.8185672581760333,0.8164238118102887,0.7730991542760428,0.7761066885226189,0.8164265814786784,0.8139423648456958,0.8307485292292576,0.8551930497772045,0.9108922712758183,0.9782873831853909,1.0241140955141592,1.0599593009936115,1.1162270951568178,1.142479489098612,1.1793336661663094,1.2161878432340067,1.253042020301704,1.2898961973693996,1.326750374437097,1.3636045515047943,1.4004587285724917,1.437312905640189,1.4741670827078863
Newcastle upon Tyne,55.0004,-1.6,0.0,0.025416907092004948,0.05083381418401167,0.07625072127601662,0.10166762836802334,0.1270845354600283,0.15250144255203324,0.17791834964403996,0.2033352567360449,0.22875216382805164,0.17896487300105157,0.211011491385662,0.24838546398840045,0.28849368316648416,0.3264603404761619,0.382418093676252,0.46350097038858173,0.5440468607995399,0.5847551960042718,0.585834764085714,0.5459292846336599,0.5385696955925621,0.5648672852325074,0.5774326830916277,0.6124073406258734,0.6297059707628616,0.6435229368531363,0.6599604508886188,0.6629796289708114,0.6633467522584819,0.6927504955726729,0.7879241198521765,0.8133410269441814,0.8387579340361864,0.8641748411281931,0.889591748220198,0.9150086553122048,0.9404255624042097,0.9658424694962147,0.9912593765882214,1.0166762836802263
Bilbao,43.25,-2.93,0.0,0.01711419409741488,0.03422838819482976,0.05134258229224464,0.06845677638965952,0.08557097048707263,0.10268516458448751,0.11979935868190239,0.13691355277931727,0.15402774687673215,0.10494817010806123,0.14770124107145577,0.16972726846871566,0.20343343285227888,0.25254765173093574,0.2865961171849385,0.3379022815684998,0.3744358432123356,0.3702745474566651,0.3540673612900349,0.3146933886872958,0.32514475855030867,0.36924925364724714,0.3928482692921307,0.4218907350455545,0.4359681323058293,0.4505754401133011,0.4531471314824138,0.44742041915364617,0.4619642547700842,0.5053922904228045,0.530540017019856,0.5476542111172709,0.564768405214684,0.5818825993120988,0.5989967934095137,0.6161109875069286,0.6332251816043435,0.6503393757017584,0.6674535697991733,0.6845677638965881
Palermo,38.125,13.35,0.0,0.030103823214560066,0.06020764642912013,0.0903114696436802,0.12041529285824026,0.15051911607280033,0.18062293928735684,0.2107267625019169,0.24083058571647697,0.27093440893103704,0.2409092972381508,0.3182067315520918,0.3606074164835995,0.4014293342918194,0.4558016900070676,0.4782719909277944,0.4929952785990288,0.524835004626425,0.5547919624825539,0.5836639888318302,0.5978968655441612,0.6191461806126526,0.6632696179956916,0.6983177129129743,0.7143005896252994,0.7338512745568089,0.7779186804255112,0.8134717027325706,0.8436436205407887,0.8671621136914744,0.8912754543109678,0.9332185196513514,0.9633223428659115,0.9934261660804715,1.0235299892950316,1.0536338125095916,1.0837376357241517,1.1138414589387118,1.1439452821532718,1.174049105367832,1.204152928582392
Caerdydd,51.5,-3.225,0.0,0.023211838434228582,0.046423676868457164,0.06963551530268397,0.09284735373691255,0.11605919217114113,0.13927103060536972,0.1624828690395983,0.1856947074738251,0.2089065459080537,0.17060756095408713,0.20804599945996216,0.2371781912407851,0.2597603830216073,0.28253679966956113,0.3347262300161429,0.4250762300161419,0.5146741752216215,0.5575726163474535,0.54442722185685,0.48277585199383566,0.4720696876102739,0.5047144439543114,0.5100455016682126,0.5349037208462946,0.5506235838599913,0.577391422021531,0.6152489862104673,0.6310510410049872,0.6391873423748518,0.6744975319433273,0.7195669914610736,0.7427788298953022,0.7659906683295308,0.7892025067637594,0.8124143451979879,0.8356261836322147,0.8588380220664433,0.8820498605006719,0.9052616989349005,0.9284735373691291
Voronezh,51.73,39.27,0.0,0.06509391833643186,0.13018783667286282,0.19528175500929468,0.26037567334572653,0.3254695916821584,0.39056351001858935,0.4556574283550212,0.5207513466914531,0.5858452650278849,0.7041190521258791,0.7691368659592488,0.7985909755482901,0.8089327563702078,0.8253143343326297,0.9152260492813529,0.9830363232539563,1.1150253643498473,1.2800106551650279,1.3132301925555518,1.3182986857062362,1.3363377268021264,1.3600701618646314,1.4498395832285063,1.5644162955572725,1.6258388982969985,1.6873640461374055,1.7823453583613746,1.8516015227449367,1.897893303566855,2.019992224371495,2.0179114684293804,2.0830053867658114,2.1480993051022423,2.213193223438674,2.278287141775106,2.343381060111538,2.4084749784479698,2.4735688967844016,2.5386628151208317,2.6037567334572653
Saratov,51.58,46.03,0.0,0.05511276726934078,0.11022553453868156,0.16533830180802234,0.220451069077364,0.2755638363467048,0.33067660361604556,0.38578937088538634,0.4409021381547271,0.4960149054240688,0.6283653762479933,0.6791599903658163,0.6952599903658161,0.6772462917356794,0.6717905952015082,0.7582465425029525,0.8239773644207604,0.9273177753796649,1.067360770738599,1.1088386976043818,1.1171154099331497,1.1143845880153416,1.1273973303613252,1.2294429494196386,1.3350292507895007,1.3688751412004603,1.4352568520321087,1.5422810286171824,1.5839111656034834,1.6027221245075935,1.7189012814006475,1.7084957853495686,1.7636085526189103,1.818721319888251,1.8738340871575918,1.9289468544269326,1.9840596216962734,2.039172388965614,2.094285156234955,2.1493979235042957,2.2045106907736374
Basel,47.5804,7.59,0.0,0.032113801645648365,0.06422760329129495,0.09634140493694332,0.12845520658259169,0.16056900822824005,0.19268280987388664,0.224796611519535,0.25691041316518337,0.28902421481082996,0.24606487232143692,0.31885864992455204,0.35517782800674347,0.39808536225331714,0.44849891678584264,0.5035871288526153,0.5671645261128884,0.6382323343320682,0.6747064491610217,0.6802819338529904,0.6597860434420308,0.6662175502913446,0.7004854595659911,0.697510218155708,0.6964383003474861,0.7293704921283091,0.7979888411813807,0.8536380121522633,0.9124688340700704,0.9798208888645927,1.0649875134453044,0.9955278510150833,1.0276416526607317,1.0597554543063783,1.0918692559520267,1.123983057597675,1.1560968592433234,1.18821066088897,1.2203244625346183,1.2524382641802667,1.284552065825915
Thessaloniki,40.6961,22.885,0.0,0.04346590675402773,0.08693181350805723,0.13039772026208496,0.1738636270161127,0.21732953377014042,0.2607954405241699,0.30426134727819765,0.3477272540322254,0.3911931607862531,0.46055508822724534,0.5047027377519111,0.5568999980258837,0.6040273952861579,0.6368702091195289,0.6505322010350909,0.6573349407611193,0.6888061736378308,0.7410519592505267,0.7920504845892502,0.8373381558221276,0.8793621284248658,0.9352977748055835,1.0009073937890403,1.0370731472136967,1.066497119816436,1.1295172803823483,1.2008305916331903,1.2607771669756538,1.3112716875236003,1.3822650139013462,1.3474431093748755,1.3909090161289015,1.434374922882931,1.4778408296369605,1.5213067363909865,1.564772643145016,1.6082385498990455,1.6517044566530714,1.695170363407101,1.7386362701611269
Braga,41.555,-8.4213,0.0,0.004399325212030902,0.008798650424061805,0.013197975636092707,0.01759730084812361,0.02199662606015451,0.026395951272183638,0.03079527648421454,0.03519460169624544,0.039593926908276345,0.0018900595962740852,0.01436527667839016,0.01753308489756833,0.0442145917468828,0.07782304297826315,0.09498423393566924,0.1311061517438894,0.1490903983192311,0.12334206012026527,0.08845605068842133,0.054652626030888385,0.061762215071983206,0.07772023026773311,0.09317619066895944,0.12250221806622008,0.11635564272375376,0.11127615885520115,0.11705489416473114,0.10711174347979835,0.11131996265788047,0.17117693054032657,0.13637908157295264,0.14077840678498355,0.14517773199701445,0.14957705720904535,0.15397638242107625,0.15837570763310715,0.16277503284513628,0.16717435805716718,0.17157368326919809,0.175973008481229
Nottingham,52.9703,-1.17,0.0,0.03126719708546055,0.06253439417091933,0.09380159125637988,0.12506878834184043,0.1563359854272992,0.18760318251275976,0.21887037959821853,0.2501375766836791,0.28140477376913964,0.2382323410705034,0.28499108423990194,0.3259458787604501,0.35998765958236945,0.3976318863208981,0.4607870719635354,0.5575651541553164,0.6518994007306596,0.6991250950191539,0.7030898304035382,0.6581302413624428,0.658437090677511,0.6968492753470219,0.7051881723453022,0.7375039257699569,0.7608539257699576,0.7903971513107919,0.8229095549338172,0.8395424316461444,0.8451396919201173,0.8767035667758023,0.9692831096492576,1.0005503067347163,1.031817503820177,1.0630847009056374,1.0943518979910962,1.1256190950765568,1.1568862921620156,1.188153489247476,1.2194206863329367,1.2506878834183954
Liverpool,53.416,-2.918,0.0,0.0308286899583905,0.06165737991677922,0.09248606987516972,0.12331475983356022,0.15414344979195072,0.18497213975033944,0.21580082970872994,0.24662951966712043,0.27745820962551093,0.24497293246168006,0.283300546804071,0.3171724646122893,0.34812657420133064,0.3842447136578766,0.449198469552778,0.5438662777719578,0.6405169627034635,0.69404649148556,0.6998184860210781,0.6598856093087502,0.6541157462950498,0.6856258911412212,0.6948764469462958,0.7282100085901302,0.7487353510558865,0.7764994089943542,0.8144244258369309,0.8268792203574797,0.8286730559739173,0.8542128209045288,0.9556893887100912,0.9865180786684817,1.0173467686268705,1.048175458585261,1.0790041485436515,1.109832838502042,1.1406615284604325,1.1714902184188212,1.2023189083772117,1.2331475983356022
Valencia,39.485,-0.4,0.0,0.029462099091766447,0.058924198183532894,0.08838629727529934,0.11784839636706579,0.14731049545883224,0.17677259455059868,0.20623469364236513,0.23569679273413513,0.2651588918259016,0.28713288135001136,0.32867545751589233,0.3638281972419186,0.39739258080356166,0.4436500794935867,0.4705692220192219,0.49749524941648104,0.520681550786346,0.5208712131862256,0.5272971769559689,0.5213375879148714,0.5430334783258317,0.6018936100722172,0.6638592212706556,0.7200263445583275,0.7501318240103814,0.7874879771655579,0.8233304316906,0.8463448152522446,0.8751797467590947,0.9324545367527719,0.913325071844767,0.9427871709365334,0.9722492700282999,1.0017113691200663,1.0311734682118328,1.0606355673035992,1.0900976663953656,1.119559765487132,1.149021864578902,1.1784839636706685
L'viv,49.835,24.03,0.0,0.048495797417977826,0.09699159483595565,0.14548739225393348,0.1939831896719113,0.24247898708988913,0.29097478450786696,0.3394705819258448,0.3879663793438226,0.43646217676180044,0.507291805732609,0.5970987168037967,0.6340726894065378,0.6399706346120171,0.6367978297613535,0.6935989975134307,0.7495229701161721,0.8338133810750756,0.9413095390958857,0.9647700806783375,0.9365824094454611,0.9499276149249143,0.9850146124546706,1.0271810620392197,1.0765420209433296,1.1418961305323707,1.2609696652280808,1.3702404601977642,1.4475829259511892,1.5191774464991328,1.6027378196967854,1.5033697199573135,1.5518655173752913,1.6003613147932692,1.648857112211247,1.6973529096292248,1.7458487070472026,1.7943445044651805,1.8428403018831583,1.891336099301136,1.939831896719114
Zaporizhzhya,47.8573,35.1768,0.0,0.06057508168157888,0.12115016336315776,0.18172524504473486,0.24230032672631374,0.3028754084078926,0.3634504900894715,0.4240255717710504,0.4846006534526275,0.5451757351342064,0.6918341596932436,0.7246803457850177,0.7511310307165253,0.7607145923603618,0.7534723436890527,0.8387855744697994,0.909501327894457,1.022315711456102,1.1706428729202827,1.205141267261176,1.2145446919187108,1.227882363151588,1.268661998603342,1.3740662915893438,1.4603525929592074,1.5058649217263316,1.5639221546778987,1.657672538314399,1.7422917163965916,1.7808033602322073,1.8811112558907297,1.8778275321289346,1.9384026138105135,1.9989776954920906,2.0595527771736695,2.1201278588552483,2.1807029405368272,2.241278022218406,2.301853103899983,2.362428185581562,2.423003267263141
Wuppertal,51.25,7.17,0.0,0.0416689433751678,0.0833378867503356,0.12500683012550518,0.16667577350067297,0.20834471687584077,0.2500136602510086,0.29168260362617815,0.33335154700134595,0.37502049037651375,0.3357649937273024,0.41324842250191196,0.45797444989917047,0.49501623072108814,0.5388215604613382,0.6194638765029588,0.7268488080098088,0.8436508628043278,0.9157178157948209,0.9120916181003835,0.8662032619360005,0.8706731249496986,0.9094611573623048,0.9125697377201156,0.9353854911447748,0.9666587788160079,1.0337563141854211,1.1066627536644233,1.1672634385959295,1.2236552194178465,1.2887315390399827,1.2917372446302142,1.333406188005382,1.3750751313805498,1.4167440747557176,1.4584130181308872,1.500081961506055,1.5417509048812228,1.5834198482563906,1.6250887916315584,1.666757735006728
Saarbrucken,49.2504,6.97,0.0,0.04141108761967871,0.08282217523935564,0.12423326285903258,0.1656443504787113,0.20705543809839,0.24846652571806693,0.28987761333774387,0.3312887009574226,0.3726997885771013,0.32648469892730425,0.4046894616340939,0.4516106945108067,0.5027463109491634,0.5573013861793452,0.6286304340122655,0.7223256394917179,0.8249427627793899,0.8831991929014045,0.8888460339823254,0.8629563079549278,0.87594260932479,0.918246215507887,0.9179717394992046,0.9290580408690658,0.9638785888142714,1.028498878506614,1.0885301271030663,1.1541561545003276,1.2203088942263545,1.2990009543099639,1.2837437162100116,1.3251548038296903,1.366565891449369,1.407976979069046,1.4493880666887229,1.4907991543084016,1.5322102419280803,1.5736213295477572,1.6150324171674342,1.6564435047871129
Lodz,51.775,19.4514,0.0,0.04086710401649718,0.08173420803299525,0.12260131204949243,0.1634684160659896,0.2043355200824868,0.24520262409898574,0.2860697281154829,0.3269368321319801,0.3678039361484773,0.38533056028517354,0.4790242761321677,0.5139496185979207,0.5220920843513452,0.5249134426116955,0.5865635679953316,0.6640437049816343,0.7640498693651958,0.858672743457567,0.8652586312485697,0.8035613709745961,0.7930757545362406,0.8255481495508379,0.8446547911407771,0.8783472568942026,0.9396109555243379,1.0494718901002793,1.142272550703617,1.2103520027584116,1.287377345224166,1.3651695765065037,1.2668802245114223,1.3077473285279195,1.3486144325444167,1.3894815365609157,1.4303486405774128,1.47121574459391,1.5120828486104072,1.5529499526269044,1.5938170566434033,1.6346841606599005
Krakow,50.06,19.96,0.0,0.045409369386862686,0.09081873877372448,0.13622810816058717,0.18163747754744985,0.22704684693431165,0.27245621632117434,0.317865585708037,0.3632749550948988,0.4086843244817624,0.46300082902629836,0.5510953402172563,0.5797289018610909,0.5858453402172552,0.5916877554429467,0.6431890747782267,0.7040589377919231,0.8002363350521984,0.9020199154100093,0.9276377423431628,0.8932151396034369,0.9018808930280953,0.9437544258524069,0.9662690545671309,0.9958902874438449,1.0554889175808304,1.1702036211514573,1.2742717493796194,1.3462320233522211,1.4139477767768787,1.4865962418620642,1.4076904509927344,1.453099820379598,1.4985091897664597,1.5439185591533215,1.5893279285401851,1.634737297927047,1.6801466673139087,1.7255560367007723,1.770965406087634,1.8163747754744959
Liege,50.63,5.58,0.0,0.03757557734443928,0.07515115468887856,0.11272673203331607,0.15030230937775535,0.18787788672219463,0.2254534640666339,0.2630290414110732,0.3006046187555125,0.33818019609995,0.27499424066284917,0.35361241754734607,0.4039685819309078,0.44791721206789425,0.49203290935062505,0.5679314833456832,0.6729157299210282,0.7784239490991105,0.8357481350411717,0.8289805401613162,0.7844243757777516,0.7903332798873421,0.8328005622438059,0.8321514062441064,0.8450486665180765,0.869702091175613,0.9258821869911653,0.9876437896560386,1.0401547485601466,1.0898088581491887,1.1557039888273763,1.164842897677607,1.2024184750220464,1.2399940523664856,1.277569629710925,1.3151452070553642,1.3527207843998017,1.390296361744241,1.4278719390886803,1.4654475164331195,1.5030230937775588
Gdansk,54.36,18.64,0.0,0.03821152522559501,0.07642305045119002,0.11463457567678415,0.15284610090237916,0.19105762612797417,0.22926915135356918,0.2674806765791633,0.3056922018047583,0.3439037270303533,0.32077408279287756,0.41024931297477796,0.4586232855775174,0.47785547735833855,0.47894302507897724,0.5394155043064641,0.6318538604708488,0.7584271481420819,0.8695830561441769,0.8727074572969569,0.7936108819544918,0.7573526627764098,0.7656747097110594,0.7740542908922867,0.8149152497963952,0.8708673045909157,0.9713946756516245,1.0554419097260306,1.1094001289041122,1.1713508138356206,1.2419506628397903,1.1845572819934391,1.2227688072190341,1.2609803324446291,1.2991918576702242,1.3374033828958174,1.3756149081214124,1.4138264333470074,1.4520379585726024,1.4902494837981974,1.5284610090237924
Nuremberg,49.45,11.08,0.0,0.03698950162853798,0.07397900325707596,0.11096850488561394,0.14795800651415192,0.1849475081426899,0.2219370097712261,0.2589265113997641,0.29591601302830206,0.33290551465684004,0.33051367310314284,0.39291476412792115,0.42196407919641565,0.4522894216621687,0.4953811575705451,0.5549756332049487,0.6209626195063187,0.7114879619720735,0.7786795369402597,0.7881012488947459,0.7544704269769387,0.7563156324563902,0.7932079073272629,0.7953234698693699,0.8015645657597794,0.8430967575406019,0.9344754105086395,1.008003378545169,1.063808173065718,1.1283698169013334,1.2028986662021968,1.1466745504846738,1.18366405211321,1.220653553741748,1.257643055370286,1.294632556998824,1.331622058627362,1.3686115602559,1.405601061884438,1.4425905635129759,1.4795800651415139
Bremen,53.08,8.8,0.0,0.04447030148496012,0.08894060296992201,0.13341090445488213,0.17788120593984402,0.22235150742480414,0.26682180890976426,0.31129211039472615,0.35576241187968627,0.40023271336464816,0.41853669853529674,0.48283327387776254,0.5152558766174877,0.5288545067544739,0.5557458253411944,0.6320919384484629,0.7333761850238059,0.8598837192703819,0.9494606337100837,0.9667176851360892,0.9240937125333488,0.9129670002045831,0.9411079239264186,0.951958436689349,0.9960522723057874,1.047098847648254,1.131411662978742,1.2128998207749841,1.267508039953066,1.3155635194051225,1.3722897266341256,1.378579346033785,1.4230496475187469,1.467519949003707,1.5119902504886689,1.556460551973629,1.600930853458589,1.645401154943551,1.689871456428511,1.734341757913473,1.7788120593984331
Hannover,52.367,9.7167,0.0,0.04673327074563716,0.09346654149127609,0.14019981223691325,0.18693308298255218,0.23366635372818934,0.28039962447382827,0.3271328952194654,0.3738661659651026,0.4205994367107415,0.45569988525518745,0.5231777728216223,0.5488996906298418,0.5601462659723051,0.5914261334773592,0.6662813434481674,0.765391617420768,0.8921066859139177,0.9826076740118292,0.9949887990960438,0.9495627716987833,0.9452744155344011,0.9844318730536745,1.0014605634496636,1.0418941250934974,1.0937708374222659,1.191721503639796,1.2856947725970542,1.347581073966916,1.403857786295685,1.4692052223444296,1.448731393114775,1.4954646638604139,1.542197934606051,1.58893120535169,1.6356644760973271,1.6823977468429643,1.7291310175886032,1.7758642883342404,1.8225975590798793,1.8693308298255165
Tol'yatti,53.4804,49.53,0.0,0.05729320567306395,0.11458641134612879,0.17187961701919274,0.2291728226922567,0.28646602836532153,0.3437592340383855,0.40105243971144944,0.4583456453845143,0.5156388510575782,0.6367388003919494,0.6843529911996455,0.6855879227064943,0.6783077857201931,0.7059396949199837,0.7938962616540195,0.8707298232978555,0.9814435219279929,1.110476263899697,1.1597377729946903,1.1859124305289361,1.1902453072412644,1.204854926224722,1.318896052057494,1.4294590657561237,1.443015915071193,1.4777995104001844,1.5680454344963,1.6025817358661625,1.616328996140135,1.7196575485990966,1.7760893758649914,1.8333825815380562,1.8906757872111202,1.947968992884185,2.005262198557249,2.062555404230313,2.119848609903377,2.1771418155764417,2.2344350212495057,2.2917282269225705
