year,Moscow,London,Madrid,Barcelona,Saint Petersburg,Berlin,Rome,Athens,Milan,Stuttgart,Frankfurt,Lisbon,Katowice,Kyiv,Vienna,Mannheim,Birmingham,Naples,Manchester,Bucharest,Minsk,Hamburg,Brussels,Essen,Warsaw,Budapest,Turin,Leeds,Florence,Kharkiv,The Hague,Novosibirsk,Porto,Yekaterinburg,Sheffield,Nizhniy Novgorod,Duisburg,Munich,Stockholm,Geneva,Dusseldorf,Sevilla,Sofia,Prague,Glasgow,Samara,Omsk,Helsinki,Kazan',Zurich,Belgrade,Chelyabinsk,Copenhagen,Dublin,Rostov-na-Donu,Dnipro,Amsterdam,Ufa,Rotterdam,Cologne,Tirana,Riga,Zagreb,Sarajevo,Chisinau,Vilnius,Skopje,Bratislava,Tallinn,Valletta,Ljubljana,Bern,Reykjavik,Podgorica,Luxembourg,Andorra la Vella,Monaco,Vaduz,San Marino,Perm',Odesa,Donets'k,Volgograd,Salerno,Krasnoyarsk,Antwerp,Newcastle upon Tyne,Bilbao,Palermo,Caerdydd,Voronezh,Saratov,Basel,Thessaloniki,Braga,Nottingham,Liverpool,Valencia,L'viv,Zaporizhzhya,Wuppertal,Saarbrucken,Lodz,Krakow,Liege,Gdansk,Nuremberg,Bremen,Hannover,Tol'yatti,Bonn,Catania,Bytom,Kryvyy Rih,Krasnodar,Zaragoza,Genoa,Ul'yanovsk,Utrecht,Wroclaw,Izhevsk,Poznan,Southend-on-Sea,Dresden,Wiesbaden,Yaroslavl',Barnaul,Dortmund,Vladivostok,Irkutsk,Khabarovsk,Makhachkala,Bristol,Orenburg,Malaga,Leipzig,Novokuznetsk,Goteborg
2001,5.39241095890411,10.518931506849315,15.252054794520548,15.97109589041096,4.751780821917809,9.341808219178082,16.067863013698627,18.173972602739727,13.975534246575341,9.723917808219179,10.129972602739727,16.208739726027396,8.601616438356166,8.576849315068493,10.197671232876711,10.597972602739727,9.933780821917814,16.935616438356163,9.159616438356165,12.515698630136985,6.3852602739726025,9.10482191780822,10.71745205479452,10.356027397260275,8.566520547945204,10.395698630136986,12.403780821917808,9.11104109589041,13.351616438356166,8.358383561643835,10.722328767123289,1.9057260273972607,15.125013698630138,1.7687397260273967,9.070849315068493,5.24813698630137,10.643945205479453,9.069123287671234,6.666465753424658,9.29668493150685,10.55895890410959,19.18616438356164,9.379561643835617,8.865424657534245,8.609068493150685,5.8719178082191785,2.1273698630136986,5.308356164383562,4.792904109589041,9.591780821917808,12.567726027397262,2.8851780821917807,8.505643835616437,9.733232876712329,10.26408219178082,9.552383561643836,10.440794520547946,4.440191780821918,10.628054794520548,10.478986301369863,14.344027397260273,7.209643835616438,12.08972602739726,8.406630136986301,10.033808219178082,6.72468493150685,12.133589041095892,10.402356164383564,6.109726027397261,19.408493150684933,10.059561643835616,8.733150684931507,5.006109589041096,12.95690410958904,9.681643835616438,5.1767671232876715,14.571041095890411,5.530164383561643,14.20731506849315,2.388000000000001,11.399835616438358,9.058575342465753,9.437095890410959,15.859726027397258,1.2776986301369873,10.872109589041095,9.339561643835616,13.448164383561643,17.915890410958905,10.30254794520548,7.5435616438356154,6.927260273972602,9.850191780821918,15.803287671232878,14.041205479452055,9.820273972602738,10.054082191780822,18.180630136986295,8.207972602739726,10.324,9.809945205479453,10.179068493150684,8.409424657534247,8.340246575342464,10.017643835616438,8.077534246575343,9.083479452054796,9.552356164383562,9.594986301369863,5.711068493150685,10.241999999999999,18.5972602739726,8.558465753424658,9.911753424657535,12.74123287671233,15.968301369863015,13.941479452054793,5.5928219178082195,10.418219178082191,9.07323287671233,3.575671232876712,8.932630136986301,10.76986301369863,8.563315068493152,9.848547945205478,4.397506849315068,3.1533424657534255,10.013698630136986,5.371178082191781,0.4976712328767123,1.6276438356164382,12.666986301369862,10.303671232876713,5.908657534246575,17.44101369863014,9.597753424657533,2.7730410958904113,7.315178082191781
2002,5.724082191780822,11.203123287671232,15.063369863013696,16.009506849315063,4.653452054794521,9.844027397260273,15.645479452054795,17.513534246575343,13.945123287671231,10.075150684931506,10.529424657534248,16.096410958904112,9.582027397260273,8.932767123287672,11.006301369863014,10.94435616438356,10.513315068493144,16.64676712328767,9.699753424657535,12.146054794520547,7.172657534246575,9.696246575342466,11.17758904109589,10.754904109589042,9.428027397260275,11.380109589041096,12.346246575342464,9.731972602739726,13.575616438356166,8.754301369863013,11.026657534246576,3.0212054794520546,14.93364383561644,2.16386301369863,9.693945205479451,4.865808219178083,11.021205479452053,9.863095890410959,7.233671232876712,9.283808219178082,10.969643835616438,18.716301369863015,9.394438356164382,9.66717808219178,9.159260273972603,5.68495890410959,2.6379178082191777,5.409753424657534,4.109945205479453,10.077232876712328,13.455479452054794,3.1833698630136986,9.068438356164384,10.439342465753423,10.463698630136987,9.93350684931507,10.739561643835616,4.1237808219178085,10.946356164383563,10.910849315068493,14.02786301369863,7.505917808219179,12.279698630136986,9.172164383561645,10.573178082191781,7.447342465753424,12.409068493150684,11.229589041095888,6.277205479452055,19.300246575342467,10.510520547945205,8.992301369863013,5.03213698630137,12.556876712328767,10.155616438356164,5.442328767123287,14.641917808219176,5.962767123287672,14.350657534246574,2.1176438356164384,11.925890410958903,9.321863013698628,9.121424657534245,15.570520547945204,2.4857808219178086,11.318465753424658,10.050109589041096,13.572191780821916,17.71613698630137,10.811561643835617,7.723123287671232,6.857479452054794,10.262301369863014,15.741698630136984,14.046027397260275,10.422931506849315,10.618630136986301,17.91175342465753,9.109890410958903,10.535123287671233,10.29172602739726,10.576520547945206,9.430219178082192,9.211698630136986,10.478876712328766,9.15490410958904,9.45295890410959,10.051041095890412,9.958986301369862,5.447041095890412,10.67309589041096,18.26980821917808,9.564164383561645,10.281123287671235,12.086958904109588,15.839232876712328,14.048958904109588,5.105780821917809,10.740109589041094,9.978849315068494,2.892630136986301,9.731315068493151,11.58564383561644,9.22572602739726,10.346520547945206,4.5278904109589035,4.312986301369864,10.429123287671231,5.839643835616438,2.4624931506849315,2.3255342465753417,12.375890410958904,10.879999999999999,5.632301369863014,17.234109589041097,10.022958904109588,3.739095890410958,8.134684931506849
2003,5.17972602739726,11.004849315068492,15.485178082191782,16.47569863013698,4.739232876712328,9.809150684931508,16.424219178082193,17.611589041095893,15.020520547945205,10.301890410958906,10.96309589041096,16.48558904109589,8.87945205479452,8.018767123287672,10.610767123287673,11.353479452054794,10.511780821917812,17.302438356164384,9.660657534246575,11.521424657534245,5.887534246575342,9.4886301369863,10.95441095890411,10.69731506849315,8.489972602739726,10.58172602739726,13.228191780821918,9.549890410958904,14.12331506849315,7.220246575342466,10.852109589041095,2.1598904109589045,15.49994520547945,3.3196438356164384,9.547506849315068,4.931808219178082,10.947068493150685,9.793260273972603,6.750164383561644,9.964246575342464,10.926767123287672,19.181424657534244,9.268794520547944,9.943890410958904,9.231753424657535,5.274191780821917,2.281753424657534,5.185671232876711,4.684000000000001,10.512986301369862,12.665369863013698,3.8244383561643835,8.620438356164383,10.263643835616437,9.309835616438356,8.426383561643837,10.477041095890412,4.881260273972603,10.678,10.958575342465753,14.515561643835618,7.112520547945206,11.895095890410959,8.472849315068494,9.706520547945205,6.51682191780822,12.379835616438355,10.965315068493151,5.868986301369863,19.825041095890413,10.196273972602741,9.336520547945206,5.962712328767123,13.187068493150687,10.203260273972605,5.774219178082192,14.769972602739728,6.1446575342465755,14.338219178082193,3.444739726027397,10.478054794520549,7.866410958904109,7.953835616438356,16.122273972602738,1.974520547945205,11.069890410958905,10.12041095890411,14.173945205479452,18.164356164383562,10.752027397260273,6.517041095890412,5.646794520547945,10.594273972602739,15.410547945205481,14.495260273972605,10.390219178082193,10.623671232876712,18.096657534246585,8.055205479452056,9.148164383561644,10.23427397260274,10.875041095890412,8.563534246575344,8.430164383561644,10.475780821917807,8.220219178082193,9.67276712328767,9.752684931506849,9.935479452054794,5.222876712328767,10.703643835616438,18.33117808219178,8.847780821917809,9.130328767123288,11.536027397260273,16.43586301369863,14.335999999999999,5.219397260273972,10.467753424657534,9.50131506849315,3.8789041095890404,8.968493150684932,11.249424657534249,8.947424657534247,10.567068493150684,4.463260273972603,2.828027397260274,10.33413698630137,6.357616438356164,1.5097808219178084,2.4160821917808217,11.723178082191778,10.850712328767123,5.074246575342466,17.204164383561643,10.082520547945204,2.5344657534246577,7.5692876712328765
2004,5.4090710382513665,10.954972677595629,14.628551912568307,15.866994535519124,4.850819672131148,9.53928961748634,15.740355191256832,17.67483606557377,13.949945355191257,9.5451912568306,10.01054644808743,16.22273224043716,8.726639344262294,8.459535519125684,10.063224043715847,10.506065573770492,10.44404371584699,16.678306010928964,9.674234972677597,11.704344262295082,6.0503278688524595,9.433579234972676,10.602158469945355,10.080573770491803,8.549234972677596,10.241475409836067,12.034180327868853,9.691775956284152,13.309726775956285,8.254726775956284,10.777103825136612,2.01224043715847,15.120655737704917,2.799098360655737,9.625928961748635,4.971311475409836,10.379426229508196,8.902404371584701,6.611775956284153,9.011174863387977,10.284972677595627,18.849125683060105,9.23174863387978,9.319617486338798,9.275983606557377,6.309180327868852,2.2673224043715843,5.383278688524591,4.983989071038251,9.41931693989071,12.200300546448085,3.9719672131147536,8.51516393442623,10.168469945355191,10.589153005464482,9.333196721311475,10.467540983606558,5.0177868852459016,10.573688524590164,10.232158469945356,13.97844262295082,6.974972677595628,11.122377049180328,8.374808743169398,10.182131147540984,6.390765027322406,12.028060109289619,10.473032786885247,6.023989071038251,19.172732240437156,9.406639344262295,8.435464480874318,5.451885245901639,12.49327868852459,9.418907103825138,5.171174863387978,14.238961748633882,5.5848087431694,13.752322404371586,3.028387978142076,11.152158469945354,9.24775956284153,9.57243169398907,15.601229508196718,1.4857650273224048,10.792349726775956,9.97068306010929,13.243715846994537,17.523551912568305,10.76863387978142,7.473387978142076,7.13724043715847,9.653934426229508,15.388825136612025,13.9925956284153,10.352486338797814,10.716092896174862,17.646202185792355,8.242131147540983,10.118360655737703,9.565109289617487,9.844453551912567,8.532868852459016,8.450054644808743,9.690737704918034,8.118005464480875,9.005245901639345,9.829207650273226,9.71327868852459,6.0890163934426225,10.003551912568307,17.78928961748634,8.70120218579235,9.740819672131149,12.42431693989071,15.62844262295082,13.661338797814208,5.693743169398907,10.3824043715847,9.442021857923496,3.774398907103826,9.060491803278689,11.186857923497268,8.739043715846995,9.733907103825135,4.546475409836065,3.291939890710383,9.760491803278688,6.492513661202186,1.3258469945355191,2.1962295081967214,12.588825136612023,10.7498087431694,6.434918032786886,16.86215846994536,9.54811475409836,2.8346994535519126,7.686994535519127
2005,5.693917808219178,10.872794520547945,14.779972602739726,15.54336986301369,5.23917808219178,9.55723287671233,15.202246575342468,17.579287671232876,13.603753424657532,9.441150684931507,10.414794520547947,16.208794520547944,8.44035616438356,8.31690410958904,9.800794520547944,10.761917808219177,10.424986301369863,16.23331506849315,9.673150684931507,11.243534246575344,6.200027397260275,9.587643835616438,10.903424657534247,10.570410958904109,8.82542465753425,10.156986301369864,12.076794520547944,9.630602739726028,12.728520547945205,8.82186301369863,10.996958904109588,2.0767397260273976,15.131589041095893,3.160547945205479,9.56372602739726,5.491835616438357,10.844273972602739,8.560410958904109,6.957616438356164,8.910027397260274,10.755506849315069,19.180054794520547,8.552027397260273,9.210931506849315,9.240027397260274,5.882630136986302,2.5914520547945203,5.856657534246576,5.029041095890411,9.216493150684931,11.556684931506851,3.4975890410958907,8.730383561643835,10.238438356164384,10.891780821917807,9.775397260273973,10.677342465753426,4.4995890410958905,10.852082191780822,10.69668493150685,13.338602739726028,6.938219178082191,10.65849315068493,7.46531506849315,10.277068493150685,6.547917808219178,11.583506849315068,10.280739726027399,6.261753424657534,18.81704109589041,9.142465753424656,8.35468493150685,5.057561643835617,11.805479452054794,9.814082191780821,4.726547945205478,13.901123287671233,5.200958904109589,12.947205479452053,3.711808219178082,11.606328767123287,9.39682191780822,9.55309589041096,15.113041095890411,0.9631232876712337,11.128794520547945,9.977534246575344,13.125890410958904,17.136383561643836,10.764219178082191,7.319945205479451,7.100739726027397,9.626931506849315,15.324602739726027,13.999232876712327,10.29731506849315,10.744082191780823,17.2006301369863,8.162630136986301,10.549698630136987,10.038547945205478,10.160986301369862,8.623013698630137,8.19172602739726,10.223835616438356,8.438931506849315,8.90778082191781,9.928301369863014,9.892876712328768,5.886493150684931,10.450191780821918,17.347972602739727,8.417260273972603,10.137205479452057,12.917424657534246,15.308465753424658,13.315013698630136,5.75172602739726,10.627013698630137,9.311013698630138,3.9656986301369863,9.070520547945204,11.15482191780822,8.755095890410958,10.144082191780821,4.960027397260274,2.9187123287671235,10.213123287671232,5.458876712328767,0.6947945205479455,1.968438356164383,12.950301369863013,10.735068493150685,5.860712328767123,16.56419178082192,9.738054794520547,2.361479452054794,7.758931506849316
2006,5.0543287671232875,11.42082191780822,15.615534246575344,16.538904109589062,5.23358904109589,10.279890410958904,15.776438356164382,17.457013698630135,14.150136986301371,9.98882191780822,10.730465753424657,16.662438356164383,9.005178082191781,8.083972602739726,10.311917808219178,11.114657534246573,10.838767123287669,16.653589041095888,10.041397260273973,11.929863013698629,6.399753424657534,10.164109589041097,11.245945205479453,11.013424657534246,8.89517808219178,10.933150684931505,12.681479452054793,9.972520547945203,13.635479452054794,7.872356164383563,11.35117808219178,1.3303561643835617,15.695123287671231,1.786657534246575,9.9566301369863,4.496712328767123,11.283698630136989,9.360191780821918,7.5604657534246575,9.868356164383563,11.151123287671235,19.158301369863015,8.89013698630137,9.731095890410959,9.380986301369864,5.162520547945205,1.936849315068494,5.95882191780822,4.186082191780821,9.949123287671235,12.387671232876713,2.8642465753424657,9.435013698630138,10.436219178082192,10.331342465753423,8.850904109589042,11.150301369863012,4.2161917808219185,11.292520547945204,11.067041095890412,13.562739726027399,7.713945205479453,11.678986301369862,8.125123287671233,9.926438356164384,6.938904109589041,11.83750684931507,10.789342465753423,6.792191780821919,19.351561643835616,9.986986301369862,9.122602739726027,5.328821917808219,12.01509589041096,10.215808219178081,6.355890410958903,14.664904109589042,5.976630136986301,13.85254794520548,2.2637808219178077,11.077780821917809,8.741835616438356,9.019150684931507,15.540602739726026,0.06789041095890404,11.482219178082193,10.174383561643836,14.137287671232876,17.725753424657537,11.045835616438357,6.724904109589041,6.2655890410958905,10.124191780821917,15.27391780821918,14.63654794520548,10.74054794520548,10.943369863013698,18.1902191780822,8.343424657534246,9.651534246575343,10.43791780821918,10.69027397260274,8.886575342465754,8.748493150684931,10.540520547945205,8.877671232876713,9.580958904109588,10.524301369863013,10.454191780821919,5.0778630136986305,10.825506849315069,17.864520547945204,8.97550684931507,9.369068493150685,11.924821917808218,16.483013698630135,14.148109589041095,4.908547945205479,11.159945205479453,9.524219178082191,3.1505205479452054,9.707013698630135,11.539287671232877,9.279616438356166,10.40131506849315,4.322712328767123,2.766109589041097,10.674109589041095,6.12350684931507,-0.19416438356164384,1.716191780821918,12.349287671232876,11.134356164383561,5.687835616438356,17.34767123287671,10.355643835616439,2.210520547945206,8.23331506849315
2007,6.726000000000001,11.100849315068492,14.22378082191781,15.83506849315068,5.833068493150684,10.581945205479451,16.258767123287672,18.445150684931505,14.668438356164385,10.234,10.912082191780822,16.138465753424658,9.996301369863012,9.6433698630137,11.349616438356167,11.272931506849314,10.462493150684923,17.026712328767122,9.90213698630137,13.376410958904108,7.368712328767123,10.40786301369863,11.291068493150684,11.101671232876711,9.554164383561645,12.072958904109589,12.474657534246575,9.704602739726027,13.678876712328767,9.57304109589041,11.583068493150684,3.0978904109589043,15.111479452054793,2.9873698630136984,9.665123287671234,6.012794520547946,11.3453698630137,10.008109589041096,7.341178082191782,9.632493150684931,11.248000000000001,18.45712328767123,10.227972602739726,10.362767123287671,9.37931506849315,5.839095890410958,3.2533424657534242,6.225150684931506,5.229095890410958,10.031780821917808,13.488301369863013,3.71131506849315,9.531150684931507,10.457780821917808,11.993342465753424,10.866246575342466,11.322054794520549,4.381506849315069,11.429835616438357,11.164301369863015,14.877315068493148,8.031890410958903,12.517999999999999,9.324438356164384,11.788657534246576,7.545342465753425,13.012931506849316,11.779479452054796,6.872821917808219,19.612904109589042,10.784082191780822,9.226438356164383,5.401863013698629,13.290684931506851,10.2,5.883917808219178,14.328164383561646,6.264876712328767,14.207671232876713,3.2917534246575335,12.530356164383562,10.514712328767123,10.27564383561644,16.081835616438354,2.6799178082191784,11.552876712328764,9.930849315068492,13.045972602739722,17.898794520547945,10.993123287671233,8.449095890410959,7.238191780821918,10.263972602739724,15.997342465753423,13.999123287671233,10.330575342465755,10.919534246575342,17.31213698630136,9.371534246575342,11.534739726027398,10.630438356164383,10.725068493150685,9.426986301369862,9.624,10.584493150684931,9.277671232876711,9.88109589041096,10.73972602739726,10.658246575342467,5.84441095890411,10.873972602739727,17.981808219178085,9.932356164383563,11.320794520547945,13.494438356164384,15.45895890410959,14.020876712328766,5.899013698630137,11.223452054794521,10.2212602739726,3.788383561643835,9.981506849315068,11.395616438356164,9.902328767123288,10.633369863013698,5.57386301369863,4.209561643835616,10.79413698630137,6.789808219178082,1.82068493150685,3.1019452054794523,12.636246575342465,10.926328767123287,5.819369863013699,16.789287671232877,10.751041095890411,3.723616438356164,8.630493150684933
2008,6.948989071038251,10.63379781420765,14.465519125683057,15.79112021857923,6.3972131147540985,10.404699453551912,15.98896174863388,18.34633879781421,14.013879781420766,9.841639344262296,10.540765027322404,16.052650273224042,10.079781420765027,9.398633879781421,11.09983606557377,10.849890710382514,9.940163934426232,16.84860655737705,9.295792349726776,12.871885245901641,7.49256830601093,10.092459016393443,10.64415300546448,10.41327868852459,9.707814207650271,11.672404371584701,12.434043715846997,9.25308743169399,13.503060109289617,9.007841530054645,10.865273224043715,2.439071038251366,14.692650273224045,3.804071038251366,9.17532786885246,6.400081967213116,10.667978142076501,9.574699453551913,7.730819672131147,9.333715846994535,10.580054644808744,18.627459016393445,9.85226775956284,9.98877049180328,8.764590163934427,6.744371584699453,3.452377049180327,7.151420765027322,5.919125683060109,9.670054644808742,13.607540983606556,4.439234972677596,9.539890710382513,9.763825136612022,10.555409836065573,9.867540983606556,10.597650273224044,5.5078688524590165,10.718743169398905,10.495081967213116,14.316994535519127,8.262486338797814,12.320792349726776,9.370819672131148,11.083360655737705,7.804562841530055,13.171803278688525,11.56434426229508,7.3622131147540975,19.567650273224043,10.440163934426229,8.887704918032787,5.056092896174863,13.091147540983608,9.54483606557377,5.22483606557377,14.268688524590164,6.120546448087431,14.206311475409837,4.145710382513662,11.875409836065574,9.323278688524589,9.11967213114754,15.88693989071038,1.4031967213114747,10.877677595628416,9.46896174863388,13.208360655737705,17.935765027322404,10.294535519125684,8.243169398907105,7.587377049180328,9.806775956284154,16.20412568306011,13.417759562841532,9.876775956284153,10.301666666666666,17.466174863387977,9.389535519125682,10.403907103825139,9.937295081967214,10.059699453551914,9.641612021857924,9.6251912568306,9.877650273224045,9.092459016393443,9.609863387978143,10.304180327868853,10.301120218579236,6.641092896174863,10.24707650273224,18.28218579234973,10.011174863387978,10.217677595628416,12.311120218579235,15.385737704918034,13.836284153005463,6.744972677595628,10.546338797814208,10.227814207650274,4.83532786885246,10.038306010928961,10.954590163934427,9.501420765027323,10.147131147540984,6.048333333333332,3.1954371584699457,10.126393442622952,6.9841530054644805,0.4787431693989075,3.9318579234972675,12.759562841530055,10.280409836065575,6.376748633879781,16.907540983606555,10.328333333333333,2.824180327868852,8.549453551912569
2009,5.825424657534246,10.749917808219179,15.616712328767123,16.259671232876723,5.29586301369863,9.684054794520549,16.264219178082193,18.278794520547944,14.432821917808221,9.763369863013699,10.438219178082193,16.642082191780823,9.288301369863015,9.00095890410959,10.686657534246573,10.756164383561643,10.07613698630136,17.016027397260274,9.380109589041096,12.749397260273975,6.338136986301369,9.687068493150685,10.767260273972601,10.463424657534246,8.728520547945205,11.508739726027398,12.509424657534248,9.364602739726028,13.9606301369863,9.175534246575342,10.81191780821918,0.41090410958904117,15.345397260273971,2.1816712328767123,9.268219178082193,5.28613698630137,10.716602739726028,9.349863013698629,6.836164383561643,9.702246575342468,10.61953424657534,19.524986301369864,9.62882191780822,9.559561643835616,8.972,5.732767123287672,1.354904109589041,5.720684931506849,4.801972602739727,9.82304109589041,13.249561643835618,3.3512602739726023,8.84904109589041,9.794383561643835,10.952328767123289,10.133424657534245,10.495287671232877,4.44186301369863,10.68019178082192,10.562191780821918,14.587726027397261,7.21345205479452,12.358301369863012,8.97435616438356,11.163041095890412,6.729863013698631,12.65835616438356,11.211342465753424,6.160904109589041,19.35049315068493,10.539315068493151,9.1213698630137,5.319561643835616,13.377917808219177,9.803726027397259,5.794164383561645,14.679698630136986,6.3732054794520545,14.266383561643837,2.571178082191781,12.187753424657533,9.597205479452056,9.19090410958904,15.980465753424657,-0.5026301369863012,10.979698630136987,9.777698630136985,13.353698630136988,17.750465753424656,10.31454794520548,7.757397260273972,6.835671232876714,10.223671232876711,16.079753424657536,14.222328767123287,10.03254794520548,10.331534246575343,17.79054794520548,8.73276712328767,10.628027397260272,9.92586301369863,10.33304109589041,8.66635616438356,8.858,10.022219178082192,8.396712328767123,9.240410958904109,10.079616438356163,10.066986301369862,5.591232876712329,10.306849315068494,18.052082191780823,9.22717808219178,10.600657534246574,12.97808219178082,16.319013698630137,14.224904109589042,5.538191780821918,10.479068493150685,9.374821917808218,3.4388493150684933,9.164438356164384,11.088328767123288,9.031808219178082,10.040904109589041,5.0182739726027386,1.6641917808219187,10.12027397260274,5.725671232876714,-0.6819178082191784,1.737753424657534,12.745205479452055,10.340712328767122,5.862712328767123,17.24980821917808,9.863999999999999,1.1291780821917816,7.702712328767124
2010,6.128931506849315,9.594876712328768,14.522109589041095,15.399287671232871,4.47786301369863,8.314054794520548,15.883424657534245,19.027452054794523,13.263972602739727,8.583808219178083,9.132712328767122,16.461698630136986,8.074164383561644,9.073534246575342,9.584821917808219,9.57378082191781,8.978054794520542,16.614219178082195,8.14682191780822,12.009890410958906,6.307315068493151,8.017671232876712,9.490931506849316,9.169534246575342,7.876684931506849,10.321013698630138,11.28482191780822,8.16909589041096,12.96931506849315,9.67041095890411,9.393479452054795,-0.4905753424657533,15.325178082191782,2.017205479452054,8.097890410958904,5.561780821917809,9.418931506849315,8.36323287671233,5.084657534246574,8.603561643835617,9.370958904109589,19.026657534246574,9.816575342465754,8.055534246575343,7.608986301369862,6.770027397260274,0.846465753424657,4.602958904109589,5.189616438356165,8.88558904109589,12.66813698630137,3.122054794520548,7.118767123287673,8.864986301369864,12.000767123287673,10.527835616438354,9.076301369863014,4.9847397260273985,9.273369863013698,9.395260273972601,14.387945205479452,6.144931506849315,11.304109589041095,8.601972602739725,10.702849315068493,6.291342465753425,12.893999999999998,10.03095890410959,4.983561643835617,19.363041095890413,9.472630136986302,8.050301369863014,5.813561643835617,13.264821917808218,8.672876712328769,4.418794520547945,13.621424657534245,5.290109589041097,13.43553424657534,2.4683835616438348,11.962794520547945,10.31835616438356,10.491452054794522,15.527589041095892,-1.4980821917808218,9.63490410958904,8.61517808219178,12.811589041095893,17.545479452054796,9.269424657534246,8.292273972602741,7.562383561643834,9.048602739726029,16.470739726027396,14.285287671232878,8.859890410958903,9.118219178082192,17.13586301369862,8.387123287671233,11.120520547945207,8.697150684931508,9.116164383561646,7.537917808219179,7.742438356164383,8.73405479452055,7.144273972602739,8.016986301369862,8.406465753424657,8.520219178082192,6.664438356164384,9.132164383561644,17.909232876712327,8.009917808219178,10.613342465753425,14.041753424657534,15.102657534246573,13.101013698630137,6.194739726027397,9.075753424657536,8.151616438356163,3.8459726027397267,7.88090410958904,9.864164383561643,7.647150684931507,8.840767123287671,4.743780821917809,0.8060273972602744,8.81821917808219,5.912054794520547,-1.2312602739726033,2.313753424657534,14.071917808219178,9.309616438356166,6.803041095890412,16.924849315068496,8.374164383561643,0.03038356164383539,5.546876712328768
2011,6.279835616438356,11.376219178082192,15.501178082191782,16.493397260273976,5.952849315068493,10.193945205479451,16.22504109589041,17.405205479452054,14.549972602739725,10.334520547945207,10.984684931506848,16.744712328767122,9.415726027397259,8.770191780821918,10.747534246575341,11.332657534246575,10.890849315068493,16.889808219178082,9.979068493150685,11.718547945205481,7.053671232876711,9.934027397260275,11.39172602739726,10.98958904109589,9.08419178082192,11.033013698630135,12.938438356164385,9.921616438356166,14.017041095890411,8.247534246575341,11.067534246575343,1.8827123287671235,15.737013698630138,2.0387123287671236,9.965561643835615,4.991863013698629,11.214821917808216,9.857589041095888,7.537917808219179,10.251753424657535,11.175150684931506,19.346712328767122,9.198876712328767,9.752958904109589,9.288027397260274,4.4834794520547945,1.531095890410959,6.562602739726027,3.9087397260273975,10.31827397260274,12.489178082191783,2.319945205479452,9.000493150684932,10.233643835616437,9.819068493150684,9.152520547945207,10.841095890410958,3.3242739726027395,11.061945205479452,11.147013698630138,14.246054794520546,7.729616438356164,12.05854794520548,8.86,10.287205479452055,7.361013698630136,12.410493150684932,11.018328767123288,6.995095890410959,19.23178082191781,10.738191780821918,9.655150684931508,5.0791232876712336,13.309123287671232,10.392465753424657,6.498958904109589,14.857616438356164,7.019671232876713,14.374465753424658,2.6128767123287666,11.309342465753424,8.348164383561643,8.615506849315068,15.911013698630137,1.0775342465753415,11.505835616438356,10.119945205479453,14.050575342465754,17.608273972602742,11.038246575342466,7.091671232876712,5.902630136986302,10.676821917808219,15.190109589041095,14.793917808219176,10.813534246575342,10.85890410958904,18.07868493150684,8.793890410958905,9.712739726027399,10.564575342465753,10.900109589041096,9.152054794520549,9.06841095890411,10.74504109589041,8.680657534246576,9.73723287671233,10.259123287671233,10.403205479452055,4.497643835616438,10.937999999999999,17.77123287671233,9.39778082191781,9.651890410958904,11.426356164383561,16.494931506849316,14.305205479452054,4.531671232876712,10.907287671232876,9.9246301369863,3.1133698630136983,9.698246575342466,11.545945205479454,9.500109589041095,10.681506849315069,5.213013698630137,2.3776986301369867,10.67441095890411,5.720904109589042,0.29668493150684955,2.1816986301369865,12.366931506849316,11.171041095890411,4.388986301369863,17.378027397260272,10.363041095890411,1.7476712328767123,8.298794520547947
